gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,7,1536,4096,ck,8,0,14.5314,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.06,436.41,0.0
gfx942,304,7,4096,12288,ck,8,0,40.5471,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,17.38,1244.85,0.0
gfx942,304,7,8192,1024,ck,8,0,6.2596,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.76,1359.59,0.0
gfx942,304,8,1536,4096,ck,8,0,14.5697,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.91,435.75,0.0
gfx942,304,8,4096,12288,ck,8,0,41.4942,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,19.41,1216.93,0.0
gfx942,304,8,8192,1024,ck,8,0,6.3086,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.28,1351.79,0.0
gfx942,304,8,32768,1024,ck,7,0,11.6792,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,45.97,2918.6,0.0
gfx942,304,14,1536,4096,ck,8,0,14.8488,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.86,430.46,0.0
gfx942,304,14,4096,12288,ck,8,0,41.8241,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,33.7,1210.27,0.0
gfx942,304,14,8192,1024,ck,8,0,6.3783,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,36.83,1353.39,0.0
gfx942,304,16,1536,4096,ck,8,0,15.034,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.39,426.11,0.0
gfx942,304,16,4096,12288,ck,8,0,42.6577,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,37.76,1187.58,0.0
gfx942,304,16,8192,1024,ck,8,0,6.2791,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,42.75,1380.32,0.0
gfx942,304,16,32768,1024,ck,7,0,12.019,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,89.34,2880.39,0.0
gfx942,304,21,1536,4096,ck,8,0,14.7217,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,17.95,437.58,0.0
gfx942,304,21,4096,12288,ck,8,0,40.4811,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,52.22,1253.96,0.0
gfx942,304,21,8192,1024,ck,8,0,6.1555,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,57.24,1422.17,0.0
gfx942,304,21,32768,1024,ck,13,0,14.1633,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,99.5,2467.8,0.0
gfx942,304,28,1536,4096,ck,8,0,15.0036,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.48,432.71,0.0
gfx942,304,28,4096,12288,ck,8,0,41.6661,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,67.65,1221.74,0.0
gfx942,304,28,8192,1024,ck,8,0,6.1887,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,75.91,1434.23,0.0
gfx942,304,28,32768,1024,ck,12,0,14.3935,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,130.55,2460.7,0.0
gfx942,304,32,1536,4096,ck,8,0,15.0149,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,26.82,434.29,0.0
gfx942,304,32,4096,12288,ck,8,0,42.3095,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,76.13,1205.1,0.0
gfx942,304,32,8192,1024,ck,8,0,6.1395,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,87.45,1457.07,0.0
gfx942,304,32,32768,1024,ck,12,0,14.2693,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,150.5,2500.78,0.0
gfx942,304,35,1536,4096,ck,8,0,14.5971,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,30.17,448.19,0.0
gfx942,304,35,4096,12288,ck,8,0,41.3446,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,85.22,1234.71,0.0
gfx942,304,35,8192,1024,ck,7,0,7.3222,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,80.19,1228.85,0.0
gfx942,304,35,32768,1024,ck,3,0,16.5422,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,141.99,2169.24,0.0
gfx942,304,42,1536,4096,ck,8,0,14.7634,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,35.8,446.54,0.0
gfx942,304,42,4096,12288,ck,8,0,42.6957,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,99.02,1198.99,0.0
gfx942,304,42,8192,1024,ck,13,0,7.3626,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,95.71,1238.66,0.0
gfx942,304,42,32768,1024,ck,2,0,16.9764,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,166.03,2141.2,0.0
gfx942,304,48,1536,4096,ck,8,0,14.8303,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.73,447.43,0.0
gfx942,304,48,4096,12288,ck,8,0,43.0335,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,112.28,1192.44,0.0
gfx942,304,48,8192,1024,ck,13,0,7.2232,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,111.49,1277.02,0.0
gfx942,304,48,32768,1024,ck,3,0,17.6413,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,182.6,2083.14,0.0
gfx942,304,49,1536,4096,ck,8,0,14.4966,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,42.53,458.22,0.0
gfx942,304,49,4096,12288,ck,8,0,43.2698,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,113.99,1186.4,0.0
gfx942,304,49,8192,1024,ck,13,0,7.4251,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,110.72,1244.64,0.0
gfx942,304,49,32768,1024,ck,2,0,17.4348,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,188.61,2111.63,0.0
gfx942,304,56,1536,4096,ck,8,0,14.6932,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,47.96,455.51,0.0
gfx942,304,56,4096,12288,ck,8,0,44.12,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,127.77,1166.78,0.0
gfx942,304,56,8192,1024,ck,13,0,7.204,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,130.42,1299.76,0.0
gfx942,304,56,32768,1024,ck,2,0,17.6873,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,212.47,2107.83,0.0
gfx942,304,64,1536,4096,ck,8,0,14.6839,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,54.84,459.7,0.0
gfx942,304,64,4096,12288,ck,8,0,43.9145,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,146.7,1175.98,0.0
gfx942,304,64,8192,1024,ck,13,0,7.0453,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,152.41,1348.8,0.0
gfx942,304,64,32768,1024,ck,18,0,18.0741,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,237.63,2092.18,0.0
gfx942,304,1024,1536,4096,ck,3,0,37.8649,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,340.29,360.0,0.0
gfx942,304,1024,4096,12288,ck,0,0,174.0448,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,592.26,409.68,0.0
gfx942,304,1024,8192,1024,ck,0,0,36.2534,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,473.88,723.09,0.0
gfx942,304,1024,32768,1024,ck,0,0,116.6482,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,589.12,871.95,0.0
gfx942,304,1664,1536,4096,ck,0,0,54.6289,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,383.28,333.5,0.0
gfx942,304,1664,4096,12288,ck,0,0,254.1507,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,659.07,332.13,0.0
gfx942,304,1664,8192,1024,ck,0,0,53.8446,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,518.48,693.77,0.0
gfx942,304,1664,32768,1024,ck,0,0,178.2886,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,626.34,809.42,0.0
gfx942,304,2048,1536,4096,ck,0,0,55.9072,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,460.94,375.11,0.0
gfx942,304,2048,4096,12288,ck,0,0,274.4275,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,751.23,336.24,0.0
gfx942,304,2048,8192,1024,ck,0,0,65.1239,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,527.61,676.25,0.0
gfx942,304,2688,1536,4096,ck,0,0,63.5511,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,532.22,402.18,0.0
gfx942,304,2688,4096,12288,ck,0,0,397.2648,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,681.11,265.27,0.0
gfx942,304,2688,8192,1024,ck,0,0,79.0345,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,570.6,698.19,0.0
gfx942,304,2688,32768,1024,ck,0,0,274.1006,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,658.11,775.15,0.0
gfx942,304,3712,1536,4096,ck,0,0,85.975,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,543.27,382.66,0.0
gfx942,304,3712,4096,12288,ck,0,0,527.4464,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,708.44,239.56,0.0
gfx942,304,3712,8192,1024,ck,0,0,110.6514,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,562.82,659.79,0.0
gfx942,304,4096,1536,4096,ck,0,0,84.1452,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,612.51,423.69,0.0
gfx942,304,4096,4096,12288,ck,0,0,559.481,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,736.96,239.9,0.0
gfx942,304,4096,8192,1024,ck,0,0,111.0167,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,619.0,717.84,0.0
gfx950,256,1,768,7168,ck,8,0,23.0552,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.48,239.15,0.0
gfx950,256,1,2048,7168,ck,8,0,22.935,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.28,640.56,0.0
gfx950,256,1,7168,384,ck,13,0,4.049,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,1.36,683.44,0.0
gfx950,256,2,768,7168,ck,8,0,22.8288,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.96,241.91,0.0
gfx950,256,2,2048,7168,ck,8,0,23.0046,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.55,639.12,0.0
gfx950,256,2,7168,384,ck,13,0,3.9781,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,2.77,699.32,0.0
gfx950,256,4,768,7168,ck,8,0,22.9204,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.92,241.7,0.0
gfx950,256,4,2048,7168,ck,8,0,23.0662,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.09,638.39,0.0
gfx950,256,4,7168,384,ck,11,0,3.7468,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,5.88,750.34,0.0
gfx950,256,8,768,7168,ck,8,0,23.0749,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.82,241.59,0.0
gfx950,256,8,2048,7168,ck,8,0,23.081,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.18,639.93,0.0
gfx950,256,8,7168,384,ck,5,0,4.3418,a8w8_blockscale_1x128x128_256x16x128x128_8x16_16x16_1x2_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,10.14,661.08,0.0
gfx950,256,16,768,7168,ck,8,0,21.849,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.06,258.33,0.0
gfx950,256,16,2048,7168,ck,8,0,22.0558,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.3,673.76,0.0
gfx950,256,16,7168,384,ck,6,0,4.0068,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,21.98,745.74,0.0
gfx950,256,32,768,7168,ck,8,0,22.3732,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,15.75,258.5,0.0
gfx950,256,32,2048,7168,ck,8,0,22.1101,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,42.49,680.26,0.0
gfx950,256,32,7168,384,ck,13,0,4.2025,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,41.92,767.06,0.0
gfx950,256,48,768,7168,ck,8,0,21.9747,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,24.05,269.53,0.0
gfx950,256,48,2048,7168,ck,8,0,22.0668,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,63.86,689.76,0.0
gfx950,256,48,7168,384,ck,11,0,4.1134,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,64.24,840.93,0.0
gfx950,256,64,768,7168,ck,8,0,22.1512,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,31.81,273.67,0.0
gfx950,256,64,2048,7168,ck,8,0,22.0495,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,85.22,698.47,0.0
gfx950,256,64,7168,384,ck,13,0,4.5018,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,78.26,820.69,0.0
gfx950,256,80,768,7168,ck,8,0,21.8966,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.23,283.21,0.0
gfx950,256,80,2048,7168,ck,8,0,22.162,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,105.98,703.06,0.0
gfx950,256,80,7168,384,ck,6,0,4.7879,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,91.98,820.84,0.0
gfx950,256,96,768,7168,ck,8,0,22.0233,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,47.99,287.9,0.0
gfx950,256,96,2048,7168,ck,8,0,22.2073,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,126.92,709.74,0.0
gfx950,256,96,7168,384,ck,6,0,4.6969,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,112.52,886.89,0.0
gfx950,256,112,768,7168,ck,8,0,21.829,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,56.49,296.85,0.0
gfx950,256,112,2048,7168,ck,8,0,22.3575,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,147.08,713.03,0.0
gfx950,256,112,7168,384,ck,13,0,4.937,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,124.89,891.46,0.0
gfx950,256,128,768,7168,ck,8,0,21.858,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,64.47,302.82,0.0
gfx950,256,128,2048,7168,ck,8,0,22.4925,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,167.08,716.77,0.0
gfx950,256,128,7168,384,ck,3,0,5.1698,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,136.3,896.88,0.0
gfx950,256,144,768,7168,ck,8,0,22.0432,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,71.92,306.6,0.0
gfx950,256,144,2048,7168,ck,7,0,28.4238,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,148.74,573.54,0.0
gfx950,256,144,7168,384,ck,4,0,5.107,a8w8_blockscale_1x128x128_256x16x256x128_8x16_16x16_1x4_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,155.22,954.02,0.0
gfx950,256,160,768,7168,ck,8,0,21.9465,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,80.27,314.29,0.0
gfx950,256,160,2048,7168,ck,7,0,28.4105,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,165.35,580.15,0.0
gfx950,256,160,7168,384,ck,13,0,6.1823,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,142.47,826.18,0.0
gfx950,256,176,768,7168,ck,8,0,21.96,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,88.24,320.44,0.0
gfx950,256,176,2048,7168,ck,7,0,28.5048,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,181.28,584.55,0.0
gfx950,256,176,7168,384,ck,2,0,6.3996,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,151.4,834.93,0.0
gfx950,256,192,768,7168,ck,8,0,22.0991,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,95.66,324.73,0.0
gfx950,256,192,2048,7168,ck,18,0,27.8387,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,202.49,605.01,0.0
gfx950,256,192,7168,384,ck,18,0,7.1816,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,147.18,776.81,0.0
gfx950,256,208,768,7168,ck,8,0,21.9459,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,104.35,333.34,0.0
gfx950,256,208,2048,7168,ck,7,0,28.8315,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,211.81,590.43,0.0
gfx950,256,208,7168,384,ck,2,0,6.5719,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,174.23,884.72,0.0
gfx950,256,224,768,7168,ck,8,0,22.1259,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,111.46,336.92,0.0
gfx950,256,224,2048,7168,ck,13,0,28.7371,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,228.86,598.64,0.0
gfx950,256,224,7168,384,ck,1,0,6.7284,a8w8_blockscale_1x128x128_256x128x64x128_16x16_32x32_2x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,183.27,899.14,0.0
gfx950,256,240,768,7168,ck,8,0,22.3339,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,118.31,340.02,0.0
gfx950,256,240,2048,7168,ck,7,0,29.0833,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,242.28,597.71,0.0
